CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED_p99	ED_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG12	2700186	0.573061	0.620470	-0.047409	3.584170	0.112107	0.796917	-0.101088	988	151	59	0.609272	0.569536	0.397351	0.430464	0.661017	0.610169	0.338983	0.389831	0.187114	0.126725	-0.206982	-0.123021	7.494400	3.810597	0.208329	0.150298	1.636152	0.841560	0.722192	-0.072432
Cp4.1LG12	2800186	0.575974	0.625522	-0.049548	3.559050	0.111557	0.791624	-0.107898	927	154	59	0.603896	0.571429	0.389610	0.435065	0.661017	0.610169	0.338983	0.389831	0.192054	0.121726	-0.196016	-0.121395	7.429267	3.645535	0.209003	0.146600	1.635322	0.805437	0.720112	-0.109740
Cp4.1LG12	2900186	0.579527	0.629920	-0.050393	3.499573	0.110537	0.778684	-0.122116	900	151	59	0.609272	0.569536	0.397351	0.430464	0.661017	0.610169	0.338983	0.389831	0.187114	0.126725	-0.206982	-0.123021	7.494400	3.810597	0.208329	0.150298	1.636152	0.841560	0.722192	-0.072432
Cp4.1LG12	3000186	0.583206	0.631886	-0.048681	3.434202	0.109193	0.764445	-0.137307	886	165	61	0.606061	0.563636	0.400000	0.436364	0.655738	0.606557	0.344262	0.393443	0.195132	0.123497	-0.209041	-0.121013	7.897456	3.915558	0.210830	0.148435	1.733346	0.865930	0.808887	-0.058538
Cp4.1LG12	3100186	0.585585	0.628667	-0.043082	3.406386	0.107801	0.758455	-0.144813	936	171	62	0.590643	0.561404	0.403509	0.438596	0.661290	0.612903	0.338710	0.403226	0.171477	0.112809	-0.183173	-0.120260	6.893942	3.649315	0.194869	0.142049	1.517940	0.801473	0.588833	-0.127686
Cp4.1LG12	3200186	0.586917	0.620895	-0.033977	3.413140	0.106289	0.759984	-0.146008	921	172	62	0.604651	0.563953	0.395349	0.436047	0.645161	0.596774	0.354839	0.403226	0.163916	0.117404	-0.185859	-0.121343	6.614901	3.655365	0.190360	0.141973	1.459812	0.803893	0.530345	-0.125502
Cp4.1LG12	3300186	0.588251	0.611365	-0.023115	3.416072	0.104507	0.760535	-0.148914	931	173	63	0.589595	0.560694	0.404624	0.439306	0.666667	0.603175	0.333333	0.396825	0.189834	0.122030	-0.176806	-0.120562	6.880354	3.709942	0.192679	0.142215	1.518673	0.814345	0.586341	-0.117884
Cp4.1LG12	3400186	0.590647	0.602883	-0.012236	3.399979	0.102487	0.756846	-0.156243	889	176	63	0.590909	0.562500	0.409091	0.443182	0.650794	0.603175	0.349206	0.396825	0.175866	0.107865	-0.209957	-0.123738	8.516075	3.658670	0.214466	0.140603	1.870014	0.808949	0.936740	-0.124314
Cp4.1LG12	3500186	0.593864	0.596624	-0.002760	3.364438	0.100465	0.748861	-0.167655	966	175	63	0.605714	0.565714	0.394286	0.440000	0.666667	0.603175	0.349206	0.396825	0.179683	0.114286	-0.200635	-0.121270	7.434564	3.922384	0.200635	0.145397	1.634034	0.860744	0.701088	-0.072125
Cp4.1LG12	3600186	0.596787	0.592595	0.004192	3.310940	0.098656	0.736883	-0.182529	1027	173	63	0.589595	0.560694	0.404624	0.439306	0.666667	0.603175	0.333333	0.396825	0.189834	0.122030	-0.176806	-0.120562	6.880354	3.709942	0.192679	0.142215	1.518673	0.814345	0.586341	-0.117884
Cp4.1LG12	3700186	0.598594	0.590889	0.007705	3.233997	0.097108	0.719658	-0.201681	1197	172	63	0.604651	0.563953	0.401163	0.436047	0.666667	0.603175	0.317460	0.396825	0.204688	0.128000	-0.200443	-0.122186	9.136222	4.103000	0.220100	0.149687	2.022340	0.902059	1.090232	-0.029849
Cp4.1LG12	3800186	0.599578	0.591871	0.007706	3.138372	0.095797	0.698387	-0.223745	1220	172	63	0.604651	0.563953	0.401163	0.436047	0.666667	0.603175	0.317460	0.396825	0.204688	0.128000	-0.200443	-0.122186	9.136222	4.103000	0.220100	0.149687	2.022340	0.902059	1.090232	-0.029849
Cp4.1LG12	3900186	0.600140	0.594922	0.005218	3.049599	0.094805	0.678884	-0.243178	1165	175	64	0.600000	0.560000	0.405714	0.440000	0.656250	0.609375	0.328125	0.390625	0.187679	0.124821	-0.187679	-0.115268	7.354109	3.857299	0.197589	0.143839	1.623079	0.845371	0.687595	-0.089996
Cp4.1LG12	4000186	0.600661	0.598231	0.002430	2.985917	0.094020	0.665101	-0.256754	1206	176	64	0.602273	0.562500	0.397727	0.437500	0.656250	0.609375	0.328125	0.390625	0.181818	0.120739	-0.186080	-0.116477	8.071971	3.395968	0.207386	0.134943	1.777000	0.744767	0.841211	-0.190928
Cp4.1LG12	4100186	0.601189	0.601171	0.000018	2.943910	0.093410	0.656132	-0.265596	1242	174	64	0.597701	0.563218	0.408046	0.442529	0.671875	0.609375	0.343750	0.406250	0.188218	0.128951	-0.219468	-0.119971	9.011203	4.078357	0.219468	0.147989	1.982159	0.899366	1.047030	-0.035710
Cp4.1LG12	4200186	0.601176	0.603283	-0.002107	2.897999	0.092871	0.646139	-0.275298	1341	180	66	0.594444	0.566667	0.416667	0.444444	0.651515	0.606061	0.318182	0.393939	0.178283	0.117677	-0.190404	-0.118687	7.757227	3.727077	0.200505	0.139394	1.699293	0.820102	0.757421	-0.121758
Cp4.1LG12	4300186	0.598608	0.602956	-0.004348	2.852106	0.092385	0.636075	-0.285013	1568	182	66	0.609890	0.565934	0.406593	0.445055	0.666667	0.606061	0.333333	0.409091	0.207626	0.110223	-0.194140	-0.123876	10.010854	3.870345	0.227107	0.141692	2.202180	0.847815	1.259591	-0.094663
Cp4.1LG12	4400186	0.589521	0.596471	-0.006950	2.830569	0.091976	0.631553	-0.289676	1574	181	66	0.602210	0.563536	0.414365	0.441989	0.666667	0.606061	0.333333	0.409091	0.199900	0.121296	-0.179056	-0.119873	9.123488	3.801992	0.213461	0.140549	2.021983	0.838293	1.079575	-0.103904
Cp4.1LG12	4500186	0.575097	0.584826	-0.009729	2.828044	0.091640	0.631326	-0.290416	1562	182	66	0.609890	0.565934	0.406593	0.445055	0.666667	0.606061	0.333333	0.409091	0.207626	0.110223	-0.194140	-0.123876	10.010854	3.870345	0.227107	0.141692	2.202180	0.847815	1.259591	-0.094663
Cp4.1LG12	4600186	0.559083	0.571520	-0.012437	2.833469	0.091343	0.632856	-0.289505	1667	179	65	0.603352	0.564246	0.402235	0.441341	0.661538	0.600000	0.338462	0.400000	0.190804	0.118178	-0.172583	-0.118178	7.033969	3.673192	0.192179	0.139063	1.540697	0.804160	0.601558	-0.134949
Cp4.1LG12	4700186	0.544034	0.558883	-0.014849	2.848052	0.091277	0.636338	-0.286491	1769	177	65	0.598870	0.564972	0.406780	0.440678	0.661538	0.600000	0.338462	0.400000	0.192611	0.113515	-0.190091	-0.122903	8.275622	3.611533	0.207996	0.138287	1.825381	0.792479	0.886790	-0.145989
Cp4.1LG12	4800186	0.530650	0.547791	-0.017140	2.884114	0.091806	0.644485	-0.278454	1854	177	64	0.598870	0.559322	0.401130	0.440678	0.656250	0.609375	0.343750	0.406250	0.177348	0.116525	-0.195621	-0.121822	7.777362	3.568867	0.202948	0.137800	1.715629	0.789898	0.779489	-0.146184
Cp4.1LG12	4900186	0.519108	0.538762	-0.019654	2.941106	0.093021	0.657117	-0.265471	1885	177	64	0.598870	0.559322	0.401130	0.440678	0.656250	0.609375	0.343750	0.406250	0.177348	0.116525	-0.195621	-0.121822	7.777362	3.568867	0.202948	0.137800	1.715629	0.789898	0.779489	-0.146184
Cp4.1LG12	5000186	0.509850	0.532405	-0.022555	3.004366	0.094625	0.670992	-0.250685	1876	171	64	0.596491	0.561404	0.397661	0.432749	0.671875	0.593750	0.343750	0.390625	0.178728	0.121893	-0.188414	-0.125822	7.562603	3.805630	0.198282	0.143458	1.678248	0.835981	0.744003	-0.098048
Cp4.1LG12	5100186	0.502239	0.528034	-0.025795	3.065986	0.096345	0.684435	-0.235902	1821	173	63	0.589595	0.560694	0.404624	0.439306	0.666667	0.603175	0.333333	0.396825	0.189834	0.122030	-0.176806	-0.120562	6.880354	3.709942	0.192679	0.142215	1.518673	0.814345	0.586341	-0.117884
Cp4.1LG12	5200186	0.494766	0.524147	-0.029381	3.127505	0.098083	0.697807	-0.221123	1776	173	63	0.589595	0.560694	0.404624	0.439306	0.666667	0.603175	0.333333	0.396825	0.189834	0.122030	-0.176806	-0.120562	6.880354	3.709942	0.192679	0.142215	1.518673	0.814345	0.586341	-0.117884
Cp4.1LG12	5300186	0.486861	0.520098	-0.033237	3.190131	0.099822	0.711345	-0.206317	1859	171	63	0.590643	0.561404	0.397661	0.432749	0.650794	0.619048	0.333333	0.396825	0.172933	0.121137	-0.208020	-0.131997	9.220614	3.951943	0.223893	0.146199	2.026980	0.869088	1.095341	-0.062481
Cp4.1LG12	5400186	0.479918	0.517154	-0.037236	3.242415	0.101465	0.722468	-0.193882	1850	171	63	0.590643	0.561404	0.397661	0.432749	0.650794	0.619048	0.333333	0.396825	0.172933	0.121137	-0.208020	-0.131997	9.220614	3.951943	0.223893	0.146199	2.026980	0.869088	1.095341	-0.062481
Cp4.1LG12	5500186	0.475752	0.516926	-0.041174	3.277880	0.102953	0.729783	-0.185033	1787	172	63	0.604651	0.563953	0.401163	0.436047	0.666667	0.603175	0.317460	0.396825	0.204688	0.128000	-0.200443	-0.122186	9.136222	4.103000	0.220100	0.149687	2.022340	0.902059	1.090232	-0.029849
Cp4.1LG12	5600186	0.475329	0.520115	-0.044786	3.297635	0.104322	0.733599	-0.179345	1691	172	63	0.604651	0.563953	0.401163	0.436047	0.666667	0.603175	0.317460	0.396825	0.204688	0.128000	-0.200443	-0.122186	9.136222	4.103000	0.220100	0.149687	2.022340	0.902059	1.090232	-0.029849
Cp4.1LG12	5700186	0.478357	0.526764	-0.048406	3.305057	0.105719	0.734652	-0.175874	1470	171	63	0.590643	0.561404	0.397661	0.432749	0.650794	0.619048	0.333333	0.396825	0.172933	0.121137	-0.208020	-0.131997	9.220614	3.951943	0.223893	0.146199	2.026980	0.869088	1.095341	-0.062481
Cp4.1LG12	5800186	0.483947	0.536617	-0.052669	3.299490	0.107260	0.732686	-0.174731	1536	171	63	0.590643	0.561404	0.397661	0.432749	0.650794	0.619048	0.333333	0.396825	0.172933	0.121137	-0.208020	-0.131997	9.220614	3.951943	0.223893	0.146199	2.026980	0.869088	1.095341	-0.062481
Cp4.1LG12	5900186	0.492154	0.549668	-0.057514	3.271834	0.108741	0.725648	-0.178158	1619	170	63	0.605882	0.564706	0.400000	0.441176	0.650794	0.603175	0.349206	0.396825	0.180206	0.114940	-0.191410	-0.124930	7.434530	3.714404	0.201401	0.142577	1.631451	0.819131	0.700198	-0.112111
Cp4.1LG12	6000186	0.501466	0.563655	-0.062189	3.218992	0.109786	0.712943	-0.187490	1554	170	63	0.605882	0.564706	0.400000	0.441176	0.650794	0.603175	0.349206	0.396825	0.180206	0.114940	-0.191410	-0.124930	7.434530	3.714404	0.201401	0.142577	1.631451	0.819131	0.700198	-0.112111
Cp4.1LG12	6100186	0.508149	0.573619	-0.065470	3.153215	0.109948	0.697545	-0.200978	1375	171	63	0.590643	0.561404	0.397661	0.432749	0.650794	0.619048	0.333333	0.396825	0.172933	0.121137	-0.208020	-0.131997	9.220614	3.951943	0.223893	0.146199	2.026980	0.869088	1.095341	-0.062481
Cp4.1LG12	6200186	0.509964	0.576370	-0.066406	3.081438	0.109073	0.681120	-0.217457	1266	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG12	6300186	0.510154	0.575610	-0.065456	2.986593	0.107602	0.659591	-0.239677	1135	156	59	0.602564	0.570513	0.403846	0.435897	0.677966	0.610169	0.338983	0.389831	0.210452	0.131247	-0.199913	-0.120709	9.775262	3.550112	0.238374	0.144502	2.141124	0.786692	1.225174	-0.129277
Cp4.1LG12	6400186	0.509886	0.573676	-0.063790	2.878943	0.106072	0.635228	-0.264333	1213	156	59	0.602564	0.570513	0.403846	0.435897	0.677966	0.610169	0.338983	0.389831	0.210452	0.131247	-0.199913	-0.120709	9.775262	3.550112	0.238374	0.144502	2.141124	0.786692	1.225174	-0.129277
Cp4.1LG12	6500186	0.508143	0.570186	-0.062043	2.786971	0.104990	0.614441	-0.284793	1317	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG12	6600186	0.503915	0.564693	-0.060778	2.736793	0.104691	0.603098	-0.295290	1397	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG12	6700186	0.497727	0.557566	-0.059840	2.728034	0.105001	0.601049	-0.296328	1446	164	59	0.597561	0.567073	0.408537	0.439024	0.661017	0.610169	0.338983	0.389831	0.188095	0.125051	-0.167115	-0.125051	6.109167	3.948309	0.188095	0.150785	1.343866	0.864919	0.425004	-0.053961
Cp4.1LG12	6800186	0.490818	0.550197	-0.059379	2.761091	0.105825	0.608298	-0.288248	1477	164	59	0.597561	0.567073	0.408537	0.439024	0.661017	0.610169	0.338983	0.389831	0.188095	0.125051	-0.167115	-0.125051	6.109167	3.948309	0.188095	0.150785	1.343866	0.864919	0.425004	-0.053961
Cp4.1LG12	6900186	0.484026	0.544226	-0.060200	2.846354	0.107301	0.627034	-0.269027	1570	163	59	0.595092	0.564417	0.392638	0.435583	0.677966	0.610169	0.338983	0.389831	0.179266	0.122283	-0.202350	-0.128418	7.730659	3.495858	0.205886	0.142144	1.723284	0.764639	0.804482	-0.153809
Cp4.1LG12	7000186	0.477742	0.540340	-0.062598	2.998354	0.109679	0.660418	-0.235629	1655	166	60	0.602410	0.566265	0.409639	0.439759	0.683333	0.616667	0.333333	0.400000	0.186145	0.122691	-0.213855	-0.128715	8.937528	3.770916	0.222691	0.146787	1.980250	0.831446	1.057857	-0.090744
Cp4.1LG12	7100186	0.471741	0.538162	-0.066421	3.202944	0.112776	0.705290	-0.191127	1714	162	60	0.604938	0.567901	0.401235	0.432099	0.666667	0.616667	0.333333	0.400000	0.176543	0.120370	-0.208024	-0.127160	7.964648	4.020550	0.213580	0.151852	1.750004	0.888219	0.829194	-0.032580
Cp4.1LG12	7200186	0.464860	0.537040	-0.072180	3.486233	0.116961	0.767293	-0.129745	1848	161	60	0.602484	0.571429	0.397516	0.434783	0.666667	0.616667	0.350000	0.400000	0.192029	0.127950	-0.217184	-0.127640	8.390637	3.949063	0.219151	0.150518	1.840024	0.865063	0.919592	-0.055314
Cp4.1LG12	7300186	0.456345	0.536521	-0.080177	3.876552	0.122678	0.852604	-0.045125	1774	161	60	0.602484	0.571429	0.397516	0.434783	0.666667	0.616667	0.350000	0.400000	0.192029	0.127950	-0.217184	-0.127640	8.390637	3.949063	0.219151	0.150518	1.840024	0.865063	0.919592	-0.055314
Cp4.1LG12	7400186	0.446815	0.536251	-0.089435	4.332747	0.129362	0.952267	0.053912	1826	161	60	0.602484	0.571429	0.397516	0.434783	0.666667	0.616667	0.350000	0.400000	0.192029	0.127950	-0.217184	-0.127640	8.390637	3.949063	0.219151	0.150518	1.840024	0.865063	0.919592	-0.055314
Cp4.1LG12	7500186	0.437531	0.536113	-0.098583	4.788554	0.136018	1.051870	0.152977	1962	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG12	7600186	0.429065	0.536186	-0.107121	5.203933	0.142132	1.142659	0.243384	2102	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG12	7700186	0.421449	0.536631	-0.115183	5.569501	0.147693	1.222579	0.323198	2121	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG12	7800186	0.414404	0.537409	-0.123005	5.896089	0.152912	1.293988	0.394778	2036	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG12	7900186	0.407492	0.538324	-0.130832	6.208324	0.158074	1.362254	0.463396	1977	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG12	8000186	0.400148	0.539230	-0.139082	6.533529	0.163514	1.433332	0.534922	2036	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG12	8100186	0.391905	0.540116	-0.148212	6.905432	0.169665	1.514586	0.616687	2142	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG12	8200186	0.382481	0.541037	-0.158556	7.360868	0.176937	1.614037	0.716657	2169	160	59	0.606250	0.575000	0.406250	0.437500	0.677966	0.610169	0.338983	0.406780	0.189619	0.126271	-0.192267	-0.121822	6.583954	3.714455	0.195869	0.146822	1.447626	0.812346	0.530186	-0.105029
Cp4.1LG12	8300186	0.372313	0.542063	-0.169750	7.892280	0.185157	1.730021	0.833063	2185	160	59	0.606250	0.575000	0.406250	0.437500	0.677966	0.610169	0.338983	0.406780	0.189619	0.126271	-0.192267	-0.121822	6.583954	3.714455	0.195869	0.146822	1.447626	0.812346	0.530186	-0.105029
Cp4.1LG12	8400186	0.362925	0.543431	-0.180506	8.430739	0.193381	1.847533	0.950980	2093	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG12	8500186	0.355858	0.545169	-0.189311	8.880493	0.200331	1.945721	1.049786	2098	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG12	8600186	0.351603	0.546845	-0.195241	9.176498	0.205032	2.010445	1.115414	2043	158	59	0.588608	0.563291	0.386076	0.430380	0.661017	0.610169	0.338983	0.389831	0.188157	0.124651	-0.211650	-0.129371	8.348453	4.180551	0.219802	0.156511	1.826931	0.918092	0.910250	0.001429
Cp4.1LG12	8700186	0.349662	0.547843	-0.198181	9.311438	0.207260	2.040129	1.146085	2050	155	59	0.600000	0.567742	0.387097	0.432258	0.677966	0.610169	0.338983	0.389831	0.202952	0.131110	-0.190814	-0.128704	7.988344	4.142904	0.214981	0.156151	1.745948	0.914270	0.830410	-0.001294
Cp4.1LG12	8800186	0.349266	0.547635	-0.198369	9.300566	0.207188	2.038151	1.144793	2060	156	60	0.608974	0.570513	0.403846	0.442308	0.666667	0.600000	0.333333	0.400000	0.198718	0.126923	-0.201282	-0.116667	8.240234	3.903442	0.217949	0.150000	1.816610	0.864751	0.897981	-0.053840
Cp4.1LG12	8900186	0.349480	0.546035	-0.196555	9.180489	0.205246	2.012335	1.118834	1943	157	59	0.611465	0.566879	0.394904	0.433121	0.677966	0.610169	0.338983	0.389831	0.204685	0.121991	-0.198208	-0.126093	8.285125	3.815434	0.219367	0.149519	1.828877	0.851966	0.912458	-0.064485
Cp4.1LG12	9000186	0.349344	0.543615	-0.194270	9.050134	0.202839	1.984151	1.089640	1808	155	59	0.600000	0.567742	0.387097	0.432258	0.677966	0.610169	0.338983	0.389831	0.202952	0.131110	-0.190814	-0.128704	7.988344	4.142904	0.214981	0.156151	1.745948	0.914270	0.830410	-0.001294
Cp4.1LG12	9100186	0.348636	0.541173	-0.192537	8.971516	0.201005	1.967153	1.071274	1636	154	59	0.603896	0.571429	0.389610	0.435065	0.661017	0.610169	0.338983	0.389831	0.192054	0.121726	-0.196016	-0.121395	7.429267	3.645535	0.209003	0.146600	1.635322	0.805437	0.720112	-0.109740
Cp4.1LG12	9200186	0.347780	0.539019	-0.191239	8.926426	0.199644	1.957434	1.060210	1463	155	59	0.600000	0.567742	0.387097	0.432258	0.677966	0.610169	0.338983	0.389831	0.202952	0.131110	-0.190814	-0.128704	7.988344	4.142904	0.214981	0.156151	1.745948	0.914270	0.830410	-0.001294
Cp4.1LG12	9300186	0.347236	0.537200	-0.189963	8.876400	0.198313	1.946639	1.048287	1430	155	59	0.600000	0.567742	0.387097	0.432258	0.677966	0.610169	0.338983	0.389831	0.202952	0.131110	-0.190814	-0.128704	7.988344	4.142904	0.214981	0.156151	1.745948	0.914270	0.830410	-0.001294
Cp4.1LG12	9400186	0.347105	0.535635	-0.188530	8.790393	0.196731	1.927960	1.028897	1373	155	59	0.600000	0.567742	0.387097	0.432258	0.677966	0.610169	0.338983	0.389831	0.202952	0.131110	-0.190814	-0.128704	7.988344	4.142904	0.214981	0.156151	1.745948	0.914270	0.830410	-0.001294
Cp4.1LG12	9500186	0.347155	0.534065	-0.186910	8.664122	0.194870	1.900499	1.001165	1217	157	59	0.611465	0.566879	0.394904	0.433121	0.677966	0.610169	0.338983	0.389831	0.204685	0.121991	-0.198208	-0.126093	8.285125	3.815434	0.219367	0.149519	1.828877	0.851966	0.912458	-0.064485
Cp4.1LG12	9600186	0.347241	0.532158	-0.184918	8.495603	0.192592	1.863850	0.964472	1077	160	60	0.593750	0.562500	0.406250	0.431250	0.666667	0.600000	0.316667	0.400000	0.193750	0.116667	-0.197917	-0.122917	7.630273	3.536949	0.208333	0.141667	1.686487	0.786683	0.766321	-0.133442
Cp4.1LG12	9700186	0.347253	0.529643	-0.182390	8.286600	0.189794	1.818378	0.919011	1054	159	60	0.597484	0.566038	0.389937	0.433962	0.666667	0.600000	0.333333	0.400000	0.184591	0.120126	-0.193081	-0.130503	7.515884	3.863248	0.207548	0.149371	1.658193	0.847619	0.738431	-0.072031
Cp4.1LG12	9800186	0.346970	0.526511	-0.179541	8.061972	0.186775	1.769445	0.870007	1045	160	60	0.593750	0.562500	0.406250	0.431250	0.666667	0.600000	0.316667	0.400000	0.193750	0.116667	-0.197917	-0.122917	7.630273	3.536949	0.208333	0.141667	1.686487	0.786683	0.766321	-0.133442
Cp4.1LG00	6954	0.531892	0.482812	0.049081	12.155346	0.211668	2.667838	1.747033	771	197	64	0.583756	0.558376	0.416244	0.446701	0.656250	0.609375	0.343750	0.406250	0.163468	0.116196	-0.178299	-0.122462	6.558205	3.725597	0.184169	0.138484	1.446211	0.826592	0.504193	-0.115422
Cp4.1LG00	106954	0.504267	0.500135	0.004132	12.779737	0.217742	2.803621	1.882404	840	194	64	0.597938	0.556701	0.402062	0.438144	0.656250	0.609375	0.343750	0.406250	0.181701	0.109214	-0.186695	-0.114530	7.507580	3.492009	0.197487	0.134826	1.653574	0.762361	0.712373	-0.178748
Cp4.1LG00	206954	0.483390	0.512785	-0.029395	13.194436	0.222103	2.893709	1.972492	932	192	63	0.588542	0.562500	0.416667	0.442708	0.666667	0.603175	0.349206	0.396825	0.182044	0.113344	-0.213542	-0.119048	9.236873	3.689556	0.219246	0.139881	2.040792	0.813696	1.102604	-0.124347
Cp4.1LG00	306954	0.469058	0.522236	-0.053178	13.324426	0.223645	2.921671	2.000870	1076	191	65	0.591623	0.560209	0.403141	0.445026	0.646154	0.600000	0.338462	0.400000	0.186066	0.114055	-0.195892	-0.118003	8.679004	4.000421	0.210954	0.143858	1.913544	0.883025	0.970655	-0.059784
Cp4.1LG00	406954	0.460607	0.529969	-0.069362	13.138538	0.221545	2.880621	1.960192	1131	202	69	0.589109	0.559406	0.405941	0.445545	0.652174	0.594203	0.347826	0.405797	0.176209	0.123906	-0.172334	-0.108696	6.532886	3.916154	0.178361	0.138399	1.441167	0.861452	0.485596	-0.093987
Cp4.1LG00	506954	0.456977	0.536500	-0.079522	13.161981	0.216760	2.885067	1.963727	1201	211	73	0.592417	0.559242	0.402844	0.440758	0.643836	0.602740	0.342466	0.410959	0.168863	0.109849	-0.184639	-0.118289	8.506431	3.874912	0.196780	0.134065	1.876153	0.849895	0.909175	-0.116963
Cp4.1LG00	606954	0.455966	0.542102	-0.086136	14.448070	0.211140	3.164574	2.239856	1362	206	72	0.587379	0.558252	0.412621	0.441748	0.638889	0.597222	0.319444	0.402778	0.177050	0.113808	-0.169363	-0.111785	7.426379	3.890179	0.185410	0.135383	1.639307	0.855893	0.675877	-0.107441
Cp4.1LG00	706954	0.455248	0.547302	-0.092055	16.794536	0.205343	3.675073	2.745338	1436	205	72	0.590244	0.556098	0.400000	0.443902	0.638889	0.597222	0.347222	0.402778	0.152574	0.109417	-0.171341	-0.112805	6.500631	3.695626	0.173984	0.131572	1.434360	0.816747	0.471227	-0.146344
Cp4.1LG00	806954	0.453962	0.552756	-0.098793	19.387929	0.199447	4.239390	3.304368	1554	202	71	0.594059	0.559406	0.415842	0.445545	0.661972	0.605634	0.352113	0.408451	0.169990	0.108702	-0.180658	-0.111351	7.003022	3.737120	0.182540	0.133036	1.541034	0.817922	0.580983	-0.142049
Cp4.1LG00	906954	0.452201	0.558445	-0.106245	21.592225	0.193366	4.718951	3.779349	1682	201	71	0.592040	0.557214	0.412935	0.442786	0.633803	0.605634	0.352113	0.408451	0.165300	0.119754	-0.169435	-0.113937	6.545144	3.688918	0.176932	0.132997	1.436535	0.811367	0.476795	-0.148354
Cp4.1LG00	1006954	0.451129	0.563830	-0.112701	23.087225	0.186575	5.043930	4.100947	1804	198	70	0.585859	0.560606	0.429293	0.449495	0.657143	0.600000	0.328571	0.400000	0.174892	0.109235	-0.198413	-0.112699	8.133104	3.684963	0.198413	0.133622	1.786961	0.813301	0.830296	-0.143340
Cp4.1LG00	1106954	0.452486	0.568089	-0.115602	23.781019	0.178324	5.194232	4.249277	1885	198	69	0.585859	0.560606	0.414141	0.449495	0.652174	0.608696	0.347826	0.405797	0.183794	0.123848	-0.169961	-0.115722	7.966589	3.901136	0.196311	0.138340	1.756670	0.859985	0.802261	-0.094359
Cp4.1LG00	1206954	0.457967	0.570472	-0.112505	23.682400	0.167945	5.171729	4.226139	1937	198	69	0.585859	0.560606	0.414141	0.449495	0.652174	0.608696	0.347826	0.405797	0.183794	0.123848	-0.169961	-0.115722	7.966589	3.901136	0.196311	0.138340	1.756670	0.859985	0.802261	-0.094359
