CHROM	START	STOP	PEAK
Cp4.1LG10	9593594	9593642	4.62637
Cp4.1LG10	9593594	9593642	4.39326
Cp4.1LG10	9593594	9593642	3.45414
Cp4.1LG10	9593642	9593662	3.17960
Cp4.1LG10	9595088	9595362	5.19336
Cp4.1LG10	9595362	9595696	6.90539
Cp4.1LG10	9595362	9595696	6.15436
Cp4.1LG10	9595867	9596028	6.29259
Cp4.1LG10	9595867	9596028	5.47938
Cp4.1LG10	9596424	9596474	6.41412
Cp4.1LG10	9669177	9669804	5.51046
Cp4.1LG10	9676505	9676977	4.39659
Cp4.1LG10	9713753	9718226	34.43530
Cp4.1LG10	9713753	9718226	33.75157
Cp4.1LG10	9725721	9725926	9.90124
Cp4.1LG10	9725721	9725926	8.03447
Cp4.1LG10	9732135	9732493	3.00017
Cp4.1LG10	9738146	9738196	3.54064
Cp4.1LG10	9738720	9738760	3.40052
Cp4.1LG10	9763330	9764012	3.85212
Cp4.1LG10	9799666	9803482	3.46768
Cp4.1LG10	9799666	9803482	3.36889
Cp4.1LG10	9832360	9833793	7.78134
Cp4.1LG10	9832360	9833793	11.29491
Cp4.1LG15	6009	6587	11.75135
Cp4.1LG15	6009	6587	13.10726
Cp4.1LG15	35114	35607	5.03287
Cp4.1LG15	108671	109134	3.69659
Cp4.1LG15	108671	109134	3.75321
Cp4.1LG15	114852	115087	4.52534
Cp4.1LG15	122165	122362	3.07497
Cp4.1LG15	171849	172748	3.48576
Cp4.1LG15	174699	174987	3.05908
Cp4.1LG15	177522	178235	6.12252
Cp4.1LG15	216201	216945	4.26684
Cp4.1LG15	241707	242476	14.76572
Cp4.1LG15	257497	257845	3.00601
Cp4.1LG15	333067	333219	3.14697
Cp4.1LG15	333561	333882	4.64947
Cp4.1LG15	333561	333882	4.61293
Cp4.1LG15	345698	345849	3.22413
Cp4.1LG15	352845	353192	3.30866
Cp4.1LG15	352845	353192	3.40082
Cp4.1LG15	427169	427296	5.33973
Cp4.1LG15	427169	427296	7.32361
Cp4.1LG15	427296	427301	3.05942
Cp4.1LG15	427380	427772	7.41146
Cp4.1LG15	428028	428632	3.09196
Cp4.1LG15	428840	429884	3.27428
Cp4.1LG15	449778	450010	4.71432
Cp4.1LG15	479785	480237	3.14980
Cp4.1LG15	496837	497027	3.82885
Cp4.1LG15	518749	518960	3.23058
Cp4.1LG15	528427	528576	3.28737
Cp4.1LG15	529096	529341	3.41044
Cp4.1LG15	537590	537708	3.33094
Cp4.1LG15	537780	538110	3.54719
Cp4.1LG15	556990	557656	3.00319
Cp4.1LG15	568294	568652	6.07207
Cp4.1LG15	568294	568652	3.34104
Cp4.1LG15	568790	569012	4.19795
Cp4.1LG15	568790	569012	4.84407
Cp4.1LG15	571869	572749	4.27135
Cp4.1LG15	571869	572749	6.59880
Cp4.1LG15	583469	583969	3.32866
Cp4.1LG15	593773	594013	4.36283
Cp4.1LG15	612600	612832	3.70196
Cp4.1LG15	612600	612832	3.77096
Cp4.1LG15	612600	612832	3.02210
Cp4.1LG15	645996	646676	4.20559
Cp4.1LG15	646974	647419	4.06030
Cp4.1LG15	669830	670087	6.12930
Cp4.1LG15	721395	721809	3.67818
Cp4.1LG15	721395	721809	3.61504
Cp4.1LG15	721812	722174	3.49803
Cp4.1LG15	724946	725085	3.05712
Cp4.1LG15	730197	730588	3.18410
Cp4.1LG15	734508	734799	3.48346
Cp4.1LG15	741786	742006	4.48721
Cp4.1LG15	742414	742589	4.26574
Cp4.1LG15	752713	752798	3.61135
Cp4.1LG15	752798	752892	3.18649
Cp4.1LG15	753839	754551	3.85471
Cp4.1LG15	757057	757314	3.14360
Cp4.1LG15	757370	757665	6.47655
Cp4.1LG15	757370	757665	4.37986
Cp4.1LG15	772733	773112	3.35246
Cp4.1LG15	787567	788014	3.08363
Cp4.1LG15	788311	788630	3.51488
Cp4.1LG15	793410	793582	3.57786
Cp4.1LG15	793410	793582	4.86726
Cp4.1LG15	816301	819480	8.18791
Cp4.1LG15	822025	822190	3.30296
Cp4.1LG15	829700	829845	3.52315
Cp4.1LG15	832802	832901	5.93718
Cp4.1LG15	859121	859569	6.37877
Cp4.1LG15	869554	870470	5.23212
Cp4.1LG15	869554	870470	64.08950
Cp4.1LG15	892366	892905	3.17573
Cp4.1LG15	906080	906167	4.09294
Cp4.1LG15	952696	952742	4.66755
Cp4.1LG15	954057	954127	3.38731
Cp4.1LG15	1014947	1015564	4.47912
Cp4.1LG15	1038612	1038838	3.06658
Cp4.1LG15	1066821	1066910	3.10323
Cp4.1LG15	1072338	1072663	3.11545
Cp4.1LG15	1080637	1081649	3.19640
Cp4.1LG15	1095563	1095760	4.69475
Cp4.1LG15	1095986	1096434	3.86069
Cp4.1LG15	1103833	1104299	3.82811
Cp4.1LG15	1138879	1139077	4.39372
Cp4.1LG15	1142089	1142207	6.51781
Cp4.1LG15	1142207	1142356	3.58219
Cp4.1LG15	1144291	1144574	3.48010
Cp4.1LG15	1148763	1149016	3.58815
Cp4.1LG15	1163344	1163606	3.68138
Cp4.1LG15	1163344	1163606	4.25120
Cp4.1LG15	1169477	1169674	4.96615
Cp4.1LG15	1169674	1169773	3.29250
Cp4.1LG15	1170294	1170532	3.75734
Cp4.1LG15	1170294	1170532	3.69459
Cp4.1LG15	1170294	1170532	3.09418
Cp4.1LG15	1170294	1170532	3.19478
Cp4.1LG15	1172258	1172429	5.26385
Cp4.1LG15	1172431	1172557	5.58628
Cp4.1LG15	1172431	1172557	5.56570
Cp4.1LG15	1185521	1185561	3.16889
Cp4.1LG15	1187973	1187994	3.39487
Cp4.1LG15	1187994	1188084	3.38752
Cp4.1LG15	1187994	1188084	3.92523
Cp4.1LG15	1198985	1199377	9.65319
Cp4.1LG15	1198985	1199377	11.81475
Cp4.1LG15	1206060	1206228	3.26553
Cp4.1LG15	1211366	1211705	3.95039
Cp4.1LG15	1211366	1211705	4.18059
Cp4.1LG15	1212709	1213006	5.97899
Cp4.1LG15	1212709	1213006	3.44296
Cp4.1LG15	1223886	1224203	3.21183
Cp4.1LG15	1231505	1231987	3.42191
Cp4.1LG15	1234215	1234633	4.47500
Cp4.1LG15	1239797	1240225	3.26004
Cp4.1LG15	1239797	1240225	4.17914
Cp4.1LG15	1242748	1242985	3.45674
Cp4.1LG15	1250206	1251129	3.77262
Cp4.1LG15	1250206	1251129	5.29293
Cp4.1LG15	1250206	1251129	4.64219
Cp4.1LG15	1250206	1251129	4.02832
Cp4.1LG15	1276051	1276589	3.63140
Cp4.1LG15	1282411	1283614	14.16808
Cp4.1LG15	1305841	1306048	3.86526
Cp4.1LG15	1305841	1306048	3.69794
Cp4.1LG15	1306048	1307232	3.47441
Cp4.1LG15	1310049	1310221	4.66422
Cp4.1LG15	1310341	1310755	6.40267
Cp4.1LG15	1314432	1314613	4.41349
Cp4.1LG15	1314432	1314613	3.22260
Cp4.1LG15	1330989	1331244	3.35387
Cp4.1LG15	1335972	1336583	3.65382
Cp4.1LG15	1379779	1380192	4.44704
Cp4.1LG15	1397412	1397883	3.57048
Cp4.1LG15	1405567	1405810	6.62985
Cp4.1LG15	1405567	1405810	4.19391
Cp4.1LG15	1405567	1405810	3.64473
Cp4.1LG15	1432769	1432807	4.10426
Cp4.1LG15	1432807	1433170	3.58892
Cp4.1LG15	1443054	1443286	4.54927
Cp4.1LG15	1443054	1443286	10.16504
Cp4.1LG15	1443054	1443286	3.11983
Cp4.1LG15	1447415	1447625	4.18724
Cp4.1LG15	1483375	1484016	4.75405
Cp4.1LG15	1505151	1505911	3.70387
Cp4.1LG15	1505911	1506389	3.27886
Cp4.1LG15	1508627	1508825	3.47350
Cp4.1LG15	1513852	1514035	3.18590
Cp4.1LG15	1566630	1567076	4.16015
Cp4.1LG15	1567076	1567094	6.90569
Cp4.1LG15	1567094	1567120	10.33372
Cp4.1LG15	1573073	1574617	3.84081
Cp4.1LG15	1576844	1577330	3.09764
Cp4.1LG15	1581060	1581208	3.28861
Cp4.1LG15	1611474	1611827	3.26168
Cp4.1LG15	1611474	1611827	3.27477
Cp4.1LG15	1671033	1671218	3.14608
Cp4.1LG15	1671240	1671792	6.47381
Cp4.1LG15	1677683	1677923	4.09631
Cp4.1LG15	1685487	1685777	3.30228
Cp4.1LG15	1702477	1703030	5.24852
Cp4.1LG15	1729701	1730001	4.56594
Cp4.1LG15	1731347	1731637	3.60019
Cp4.1LG15	1741160	1741795	9.09751
Cp4.1LG15	1748570	1748764	3.11457
Cp4.1LG15	1755884	1756283	4.56550
Cp4.1LG15	1758300	1759492	5.17544
Cp4.1LG15	1760269	1760347	33.34506
Cp4.1LG15	1790439	1790610	3.02150
Cp4.1LG15	1793763	1793891	3.13164
Cp4.1LG15	1794964	1795237	3.54430
Cp4.1LG15	1840315	1840625	3.60769
Cp4.1LG15	1859158	1859403	5.82274
Cp4.1LG15	1859403	1859455	3.45755
Cp4.1LG15	1859815	1860219	5.71722
Cp4.1LG15	1864006	1864457	5.14376
Cp4.1LG15	1866158	1866583	5.29133
Cp4.1LG15	1866158	1866583	4.64496
Cp4.1LG15	1867100	1867265	3.02118
Cp4.1LG15	1867265	1867448	4.37575
Cp4.1LG15	1868174	1868389	3.40000
Cp4.1LG15	1875064	1875329	3.25044
Cp4.1LG15	1890282	1890650	4.97212
Cp4.1LG15	1904025	1904363	3.22557
Cp4.1LG15	1922061	1922382	3.74207
Cp4.1LG15	1925605	1925842	4.55596
Cp4.1LG15	1936847	1937193	4.44318
Cp4.1LG15	1940262	1940635	5.49503
Cp4.1LG15	1943908	1944126	4.09766
Cp4.1LG15	1951513	1953278	9.55859
Cp4.1LG15	1953696	1954080	3.01349
Cp4.1LG15	1953696	1954080	3.98760
Cp4.1LG15	1983669	1984316	3.25024
Cp4.1LG15	1992213	1992470	5.92333
Cp4.1LG15	1992213	1992470	11.41235
Cp4.1LG15	2004735	2004953	4.86333
Cp4.1LG15	2004735	2004953	4.89564
Cp4.1LG15	2004735	2004953	5.01404
Cp4.1LG15	2005242	2005495	5.27290
Cp4.1LG15	2006760	2008861	5.70724
Cp4.1LG15	2026158	2026448	4.63061
Cp4.1LG15	2026955	2027743	3.68955
Cp4.1LG15	2026955	2027743	3.70833
Cp4.1LG15	2026955	2027743	3.82235
Cp4.1LG15	2033974	2034246	8.66141
Cp4.1LG15	2033974	2034246	4.06806
Cp4.1LG15	2042130	2042389	4.33505
Cp4.1LG15	2042130	2042389	4.04689
Cp4.1LG15	2042407	2042565	5.48017
Cp4.1LG15	2043601	2043895	4.20983
Cp4.1LG15	2043601	2043895	3.56643
Cp4.1LG15	2055162	2055472	3.22709
Cp4.1LG15	2082692	2082973	4.69659
Cp4.1LG15	2084244	2084417	3.10555
Cp4.1LG15	2089729	2089937	3.40088
Cp4.1LG15	2105338	2105487	3.23736
Cp4.1LG15	2105338	2105487	3.07442
Cp4.1LG15	2109138	2109342	3.58092
Cp4.1LG15	2156379	2157551	4.24194
Cp4.1LG15	2201288	2201949	3.83587
Cp4.1LG15	2201288	2201949	6.90629
Cp4.1LG15	2201288	2201949	7.19435
Cp4.1LG15	2201288	2201949	5.82357
Cp4.1LG15	2231573	2231643	3.99119
Cp4.1LG15	2235358	2235618	3.03539
Cp4.1LG15	2245333	2245967	3.63336
Cp4.1LG15	2245983	2246038	3.20936
Cp4.1LG15	2246346	2247966	6.74702
Cp4.1LG15	2251960	2252181	3.66913
Cp4.1LG15	2251960	2252181	3.93025
Cp4.1LG15	2251960	2252181	14.97943
Cp4.1LG15	2252392	2255624	8.68170
Cp4.1LG15	2268126	2269664	32.90285
Cp4.1LG15	2294208	2294333	3.01088
Cp4.1LG15	2312632	2313052	5.95203
Cp4.1LG15	2312632	2313052	12.33114
Cp4.1LG15	2431253	2431447	3.28360
Cp4.1LG15	2432942	2433930	3.63089
Cp4.1LG15	2468299	2468845	4.00531
Cp4.1LG15	2506044	2509651	3.12121
Cp4.1LG15	2534758	2535249	5.46343
Cp4.1LG15	2535249	2535774	5.08463
Cp4.1LG15	2536170	2536268	3.35429
Cp4.1LG15	2566757	2566821	3.57446
Cp4.1LG15	2577775	2578248	5.26313
Cp4.1LG15	2577775	2578248	4.38292
Cp4.1LG15	2577775	2578248	4.48820
Cp4.1LG15	2580378	2580661	3.94240
Cp4.1LG15	2591293	2591394	3.29322
Cp4.1LG15	2596844	2597116	19.95952
Cp4.1LG15	2645963	2646201	3.51352
Cp4.1LG15	2647160	2647666	4.53174
Cp4.1LG15	2675529	2675681	3.99241
Cp4.1LG15	2676621	2676918	4.33501
Cp4.1LG15	2682656	2683654	5.19195
Cp4.1LG15	2684824	2685112	3.30486
Cp4.1LG15	2699466	2699646	3.10591
Cp4.1LG15	2699466	2699646	4.32416
Cp4.1LG15	2699646	2699783	3.73306
Cp4.1LG15	2702586	2702671	4.96443
Cp4.1LG15	2702713	2703491	3.48313
Cp4.1LG15	2702713	2703491	7.04717
Cp4.1LG15	2704451	2704634	4.07811
Cp4.1LG15	2705186	2705336	3.00848
Cp4.1LG15	2706462	2706589	3.22464
Cp4.1LG15	2709402	2709525	3.68669
Cp4.1LG15	2710738	2710973	3.22346
Cp4.1LG15	2715328	2715719	5.30133
Cp4.1LG15	2721191	2721329	3.07231
Cp4.1LG15	2736687	2736898	3.57369
Cp4.1LG15	2741624	2741883	4.46757
Cp4.1LG15	2818879	2819781	5.05052
Cp4.1LG15	2832154	2832346	4.94874
Cp4.1LG15	2836030	2836285	3.03826
Cp4.1LG15	2841456	2841562	3.01336
Cp4.1LG15	2852169	2852757	3.66766
Cp4.1LG15	2852762	2852816	3.03562
Cp4.1LG15	2852889	2853005	3.91797
Cp4.1LG15	2853005	2853405	14.10449
Cp4.1LG15	2853405	2854311	5.27832
Cp4.1LG15	2859232	2860366	3.10197
Cp4.1LG15	2866169	2866545	3.16724
Cp4.1LG15	2866670	2867191	5.09078
Cp4.1LG15	2866670	2867191	5.01071
Cp4.1LG15	2875498	2875848	4.72983
Cp4.1LG15	2877482	2877731	3.91375
Cp4.1LG15	2877482	2877731	4.11304
Cp4.1LG15	2878065	2878320	3.45895
Cp4.1LG15	2878489	2878715	3.88802
Cp4.1LG15	2880492	2880597	3.94094
Cp4.1LG15	2884080	2884326	4.30717
Cp4.1LG15	2887516	2887808	9.51107
Cp4.1LG15	2887516	2887808	4.76986
Cp4.1LG15	2891598	2891920	4.45728
Cp4.1LG15	2896213	2896451	8.39403
Cp4.1LG15	2896213	2896451	10.72626
Cp4.1LG15	2904900	2905197	3.45307
Cp4.1LG15	2905250	2905714	3.37041
Cp4.1LG15	2905714	2905818	4.30028
Cp4.1LG15	2905863	2905920	3.20122
Cp4.1LG15	2908027	2908584	4.01851
Cp4.1LG15	2914741	2914811	3.38298
Cp4.1LG15	2917510	2917760	3.19819
Cp4.1LG15	2919791	2920791	7.43114
Cp4.1LG15	2920930	2921109	3.70723
Cp4.1LG15	2920930	2921109	3.82698
Cp4.1LG15	2920930	2921109	3.10650
Cp4.1LG15	2924974	2925087	3.38492
Cp4.1LG15	2934303	2936134	7.46870
Cp4.1LG15	2936894	2937263	5.71252
Cp4.1LG15	2936894	2937263	5.58424
Cp4.1LG15	2955237	2956457	41.13174
Cp4.1LG15	2957002	2957580	6.03330
Cp4.1LG15	2960279	2960425	3.13083
Cp4.1LG15	2965006	2965349	3.24790
Cp4.1LG15	2967112	2967305	3.29211
Cp4.1LG15	2967112	2967305	4.66556
Cp4.1LG15	2968347	2968401	3.88970
Cp4.1LG15	2968432	2968626	3.66148
Cp4.1LG15	2968432	2968626	5.37069
Cp4.1LG15	2968432	2968626	5.57275
Cp4.1LG15	2971831	2971849	3.07762
Cp4.1LG15	2975473	2975683	3.53887
Cp4.1LG15	2988377	2988682	6.40126
Cp4.1LG15	2994165	2994465	7.33421
Cp4.1LG15	2994556	2994943	5.50606
Cp4.1LG15	2994556	2994943	3.59665
Cp4.1LG15	3003305	3003451	3.61145
Cp4.1LG15	3004973	3005172	3.95332
Cp4.1LG15	3006904	3007349	3.80029
Cp4.1LG15	3006904	3007349	3.37078
Cp4.1LG15	3018159	3018631	29.92588
Cp4.1LG15	3026597	3026885	3.32385
Cp4.1LG15	3065734	3066032	3.36846
Cp4.1LG15	3069189	3069926	3.76422
Cp4.1LG15	3070290	3070440	4.38732
Cp4.1LG15	3118981	3118994	3.14649
Cp4.1LG15	3123454	3123879	3.24346
Cp4.1LG15	3135999	3136416	3.15681
Cp4.1LG15	3149476	3149650	3.12534
Cp4.1LG15	3149476	3149650	3.42754
Cp4.1LG15	3156704	3156903	6.41301
Cp4.1LG15	3156704	3156903	5.75227
Cp4.1LG15	3156704	3156903	4.32006
Cp4.1LG15	3157232	3158211	17.69813
Cp4.1LG15	3157232	3158211	6.50727
Cp4.1LG15	3157232	3158211	6.10963
Cp4.1LG15	3157232	3158211	9.61208
Cp4.1LG15	3157232	3158211	12.83164
Cp4.1LG15	3162467	3162694	3.60314
Cp4.1LG15	3162920	3163153	4.36712
Cp4.1LG15	3162920	3163153	3.67682
Cp4.1LG15	3162920	3163153	4.40781
Cp4.1LG15	3199569	3199675	3.25842
Cp4.1LG15	3200081	3200301	3.78725
Cp4.1LG15	3200081	3200301	5.11961
Cp4.1LG15	3203074	3203283	3.49988
Cp4.1LG15	3211507	3211938	4.12357
Cp4.1LG15	3211507	3211938	4.27963
Cp4.1LG15	3213297	3213535	3.69164
Cp4.1LG15	3213297	3213535	4.79138
Cp4.1LG15	3220910	3221336	4.97784
Cp4.1LG15	3220910	3221336	4.35233
Cp4.1LG15	3222068	3222207	3.30734
Cp4.1LG15	3222221	3222432	3.05612
Cp4.1LG15	3224804	3225024	3.03997
Cp4.1LG15	3225520	3225602	3.82449
Cp4.1LG15	3226761	3227197	6.35990
Cp4.1LG15	3230716	3230908	5.22211
Cp4.1LG15	3242723	3243035	3.14686
Cp4.1LG15	3245842	3246376	3.63141
Cp4.1LG15	3258174	3258377	3.60983
Cp4.1LG15	3290318	3290611	4.00216
Cp4.1LG15	3311733	3312501	4.08454
Cp4.1LG15	3328036	3328774	4.36584
Cp4.1LG15	3328866	3329329	3.56111
Cp4.1LG15	3329329	3329469	5.42511
Cp4.1LG15	3329469	3330231	6.59026
Cp4.1LG15	3332567	3333441	5.30195
Cp4.1LG15	3333441	3342717	4.65710
Cp4.1LG15	3343181	3350174	24.50869
Cp4.1LG15	3350196	3350500	8.13762
Cp4.1LG15	3356639	3357393	3.28241
Cp4.1LG15	3356639	3357393	3.81483
Cp4.1LG15	3357554	3357576	3.72362
Cp4.1LG15	3357586	3357882	4.85778
Cp4.1LG15	3357586	3357882	9.64514
Cp4.1LG15	3358474	3358850	5.89442
Cp4.1LG15	3358850	3358989	6.72642
Cp4.1LG15	3359058	3360330	3.73453
Cp4.1LG15	3359058	3360330	20.48023
Cp4.1LG15	3359058	3360330	27.49164
Cp4.1LG15	3359058	3360330	3.93005
Cp4.1LG15	3360685	3360890	5.91738
Cp4.1LG15	3360685	3360890	5.35291
Cp4.1LG15	3364735	3365304	6.85967
Cp4.1LG15	3364735	3365304	7.41698
Cp4.1LG15	3365304	3365522	4.87768
Cp4.1LG15	3365304	3365522	3.26492
Cp4.1LG15	3368464	3368718	3.73555
Cp4.1LG15	3394054	3394602	3.54347
Cp4.1LG15	3407499	3410051	5.30176
Cp4.1LG15	3407499	3410051	7.07836
Cp4.1LG15	3407499	3410051	7.83902
Cp4.1LG15	3410051	3427536	7.53352
Cp4.1LG15	3410051	3427536	110.96032
Cp4.1LG15	3410051	3427536	3.65280
Cp4.1LG15	3427536	3427716	11.23229
Cp4.1LG15	3427867	3440375	6.25944
Cp4.1LG15	3427867	3440375	6.74689
Cp4.1LG15	3427867	3440375	10.27720
Cp4.1LG15	3448682	3450626	3.01921
Cp4.1LG15	3456303	3456359	3.35188
Cp4.1LG15	3482877	3483508	7.83036
Cp4.1LG15	3482877	3483508	7.69233
Cp4.1LG15	3483644	3489670	3.42683
Cp4.1LG15	3489704	3491494	5.08831
Cp4.1LG15	3492681	3493993	6.85504
Cp4.1LG15	3509350	3510023	5.35301
Cp4.1LG15	3515762	3516969	3.90721
Cp4.1LG15	3528839	3529261	3.43027
Cp4.1LG15	3528839	3529261	11.37630
Cp4.1LG15	3538936	3539316	5.23626
Cp4.1LG15	3538936	3539316	4.80127
Cp4.1LG15	3544439	3546841	5.79590
Cp4.1LG15	3549179	3549309	5.85412
Cp4.1LG15	3555583	3556213	3.64150
Cp4.1LG15	3569768	3569900	3.06239
Cp4.1LG15	3579014	3580349	3.18308
Cp4.1LG15	3591322	3592137	3.23779
Cp4.1LG15	3622682	3625721	7.37751
Cp4.1LG15	3626033	3626453	9.48760
Cp4.1LG15	3627245	3629583	4.88366
Cp4.1LG15	3627245	3629583	7.48814
Cp4.1LG15	3627245	3629583	4.54352
Cp4.1LG15	3774109	3774258	4.12537
Cp4.1LG15	3788576	3789036	5.92889
Cp4.1LG15	3816505	3823303	3.20374
Cp4.1LG15	3816505	3823303	3.56930
Cp4.1LG15	3823304	3823431	4.40386
Cp4.1LG15	3823431	3823463	3.63009
Cp4.1LG15	3823431	3823463	3.20114
Cp4.1LG15	3827266	3827635	10.22934
Cp4.1LG15	3827659	3828747	9.02323
Cp4.1LG15	3827659	3828747	4.20753
Cp4.1LG15	3827659	3828747	3.78221
Cp4.1LG15	3827659	3828747	9.52529
Cp4.1LG15	3827659	3828747	6.20159
Cp4.1LG15	3827659	3828747	6.90897
Cp4.1LG15	3827659	3828747	5.37934
Cp4.1LG15	3827659	3828747	4.55965
Cp4.1LG15	3827659	3828747	6.08716
Cp4.1LG15	3827659	3828747	7.24583
Cp4.1LG15	3827659	3828747	9.20087
Cp4.1LG15	3827659	3828747	5.01497
Cp4.1LG15	3827659	3828747	3.76414
Cp4.1LG15	3827659	3828747	10.64545
Cp4.1LG15	3827659	3828747	12.98756
Cp4.1LG15	3827659	3828747	6.22980
Cp4.1LG15	3828747	3828943	3.15520
Cp4.1LG15	3831449	3831918	4.37937
Cp4.1LG15	3831449	3831918	3.17882
Cp4.1LG15	3833523	3833680	3.45594
Cp4.1LG15	3834332	3834644	8.26970
Cp4.1LG15	3834332	3834644	5.51081
Cp4.1LG15	3834644	3834860	3.39887
Cp4.1LG15	3834860	3834978	3.93751
Cp4.1LG15	3838131	3838247	3.02948
Cp4.1LG15	3838131	3838247	8.07118
Cp4.1LG15	3838131	3838247	3.23982
Cp4.1LG15	3841176	3841212	3.23864
Cp4.1LG15	3841720	3841773	3.41187
Cp4.1LG15	3841886	3841915	6.15105
Cp4.1LG15	3843008	3844215	3.75493
Cp4.1LG15	3843008	3844215	4.73939
Cp4.1LG15	3844215	3846947	13.94453
Cp4.1LG15	3844215	3846947	12.27904
Cp4.1LG15	3844215	3846947	11.21928
Cp4.1LG15	3844215	3846947	38.04071
Cp4.1LG15	3847425	3847458	3.30380
Cp4.1LG15	3847458	3847489	3.62304
Cp4.1LG15	3850032	3850160	12.86767
Cp4.1LG15	3850032	3850160	7.37866
Cp4.1LG15	3851211	3853618	31.45779
Cp4.1LG15	3851211	3853618	53.65190
Cp4.1LG15	3853665	3853840	5.10565
Cp4.1LG15	3853665	3853840	9.91254
Cp4.1LG15	3853872	3854427	11.83100
Cp4.1LG15	3853872	3854427	5.02020
Cp4.1LG15	3853872	3854427	8.14146
Cp4.1LG15	3853872	3854427	4.71009
Cp4.1LG15	3854427	3854525	3.33270
Cp4.1LG15	3854525	3854610	3.11071
Cp4.1LG15	3854664	3855822	5.21145
Cp4.1LG15	3854664	3855822	28.03312
Cp4.1LG15	3854664	3855822	9.88077
Cp4.1LG15	3854664	3855822	15.94575
Cp4.1LG15	3854664	3855822	3.37951
Cp4.1LG15	3854664	3855822	4.19373
Cp4.1LG15	3854664	3855822	9.87247
Cp4.1LG15	3854664	3855822	11.54770
Cp4.1LG15	3855899	3856294	8.91319
Cp4.1LG15	3855899	3856294	4.43893
Cp4.1LG15	3856309	3856444	3.18418
Cp4.1LG15	3856817	3857073	10.96990
Cp4.1LG15	3857073	3857344	20.32786
Cp4.1LG15	3857073	3857344	18.71328
Cp4.1LG15	3857073	3857344	10.03010
Cp4.1LG15	3857538	3857835	4.03512
Cp4.1LG15	3857915	3858228	10.23315
Cp4.1LG15	3857915	3858228	8.27586
Cp4.1LG15	3858355	3858795	3.52537
Cp4.1LG15	3858795	3858932	6.01901
Cp4.1LG15	3860207	3861830	10.53232
Cp4.1LG15	3861830	3862246	11.34613
Cp4.1LG15	3862520	3862914	6.51898
Cp4.1LG15	3862914	3863231	4.71201
Cp4.1LG15	3862914	3863231	4.36212
Cp4.1LG15	3863231	3864749	7.71298
Cp4.1LG15	3863231	3864749	9.07387
Cp4.1LG15	3863231	3864749	12.97378
Cp4.1LG15	3863231	3864749	20.24873
Cp4.1LG15	3863231	3864749	36.77415
Cp4.1LG15	3863231	3864749	40.57512
Cp4.1LG15	3863231	3864749	13.63061
Cp4.1LG15	3863231	3864749	5.09428
Cp4.1LG15	3863231	3864749	8.03112
Cp4.1LG15	3864761	3864895	3.42788
Cp4.1LG15	3864895	3865162	4.58872
Cp4.1LG15	3865240	3865468	3.49707
Cp4.1LG15	3865468	3865904	3.61057
Cp4.1LG15	3865468	3865904	8.77278
Cp4.1LG15	3865907	3866024	3.14162
Cp4.1LG15	3866024	3866398	27.79076
Cp4.1LG15	3866694	3866993	3.35832
Cp4.1LG15	3867341	3867562	4.04885
Cp4.1LG15	3867631	3867730	8.56203
Cp4.1LG15	3867759	3868058	3.11541
Cp4.1LG15	3868071	3868272	9.89795
Cp4.1LG15	3868293	3870154	8.44680
Cp4.1LG15	3868293	3870154	11.31090
Cp4.1LG15	3868293	3870154	7.27985
Cp4.1LG15	3868293	3870154	7.52816
Cp4.1LG15	3868293	3870154	8.85677
Cp4.1LG15	3868293	3870154	48.88236
Cp4.1LG15	3868293	3870154	41.61193
Cp4.1LG15	3868293	3870154	8.54506
Cp4.1LG15	3868293	3870154	6.88345
Cp4.1LG15	3868293	3870154	10.49422
Cp4.1LG15	3868293	3870154	4.38775
Cp4.1LG15	3870322	3870711	7.04508
Cp4.1LG15	3870322	3870711	5.03186
Cp4.1LG15	3870322	3870711	9.60206
Cp4.1LG15	3870322	3870711	13.06017
Cp4.1LG15	3870322	3870711	13.50906
Cp4.1LG15	3871013	3872782	9.69689
Cp4.1LG15	3871013	3872782	8.41711
Cp4.1LG15	3871013	3872782	60.95941
Cp4.1LG15	3871013	3872782	6.94126
Cp4.1LG15	3871013	3872782	5.56731
Cp4.1LG15	3871013	3872782	4.11834
Cp4.1LG15	3872821	3875804	11.21611
Cp4.1LG15	3872821	3875804	11.38560
Cp4.1LG15	3875812	3875992	6.59704
Cp4.1LG15	3875812	3875992	3.93704
Cp4.1LG15	3876043	3876414	3.88037
Cp4.1LG15	3876808	3876993	6.13552
Cp4.1LG15	3879981	3880044	3.05568
Cp4.1LG15	3880999	3881646	3.41916
Cp4.1LG15	3881700	3882403	3.41829
Cp4.1LG15	3881700	3882403	6.01696
Cp4.1LG15	3881700	3882403	17.68316
Cp4.1LG15	3881700	3882403	11.63541
Cp4.1LG15	3881700	3882403	10.40929
Cp4.1LG15	3881700	3882403	10.69611
Cp4.1LG15	3882412	3882726	8.89395
Cp4.1LG15	3882412	3882726	12.72060
Cp4.1LG15	3882412	3882726	7.61503
Cp4.1LG15	3882726	3882865	5.74671
Cp4.1LG15	3882865	3883088	4.65202
Cp4.1LG15	3883095	3883452	7.26468
Cp4.1LG15	3883095	3883452	19.94856
Cp4.1LG15	3883452	3883842	5.02206
Cp4.1LG15	3883452	3883842	3.74206
Cp4.1LG15	3883856	3890807	27.52669
Cp4.1LG15	3883856	3890807	19.77211
Cp4.1LG15	3883856	3890807	10.29608
Cp4.1LG15	3890807	3893512	19.83202
