CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED_p99	ED_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG00	32506954	0.541646	0.516797	0.024849	11.591719	0.150013	2.614374	1.625382	43	230	104	0.582609	0.552174	0.413043	0.447826	0.625000	0.586538	0.365385	0.423077	0.151087	0.093395	-0.170735	-0.102091	8.407762	4.051929	0.170735	0.118144	1.833711	0.892251	0.806930	-0.134567
Cp4.1LG00	32606954	0.539950	0.520509	0.019441	10.905313	0.143203	2.472625	1.485299	40	236	103	0.576271	0.550847	0.415254	0.444915	0.631068	0.582524	0.388350	0.427184	0.132302	0.087296	-0.161963	-0.099473	8.087617	3.436831	0.167969	0.109717	1.771111	0.751334	0.744036	-0.275708
Cp4.1LG00	32706954	0.533388	0.520503	0.012885	10.587252	0.137179	2.409098	1.417438	51	293	114	0.566553	0.546075	0.423208	0.447099	0.614035	0.578947	0.385965	0.429825	0.114305	0.082120	-0.148435	-0.096282	6.911171	3.572643	0.144991	0.104544	1.513971	0.781768	0.457725	-0.274454
Cp4.1LG00	32806954	0.528479	0.520676	0.007804	10.504625	0.130553	2.392637	1.388975	55	290	113	0.572414	0.544828	0.417241	0.448276	0.628319	0.584071	0.380531	0.424779	0.146598	0.085566	-0.153952	-0.103387	7.998366	4.185571	0.156942	0.113610	1.748364	0.916604	0.694122	-0.137630
Cp4.1LG00	32906954	0.529138	0.523358	0.005780	10.279283	0.122430	2.340805	1.321648	54	278	99	0.575540	0.546763	0.420863	0.446043	0.646465	0.585859	0.363636	0.414141	0.144103	0.091527	-0.170954	-0.104680	8.572684	4.268879	0.170264	0.121140	1.883920	0.935515	0.852902	-0.095442
Cp4.1LG00	33006954	0.532957	0.528466	0.004491	9.909515	0.114261	2.255530	1.222131	51	286	102	0.573427	0.548951	0.412587	0.447552	0.627451	0.588235	0.362745	0.421569	0.130879	0.085424	-0.147745	-0.099410	7.006672	3.655336	0.152543	0.109968	1.528421	0.800458	0.491110	-0.236849
Cp4.1LG00	33106954	0.536511	0.534361	0.002150	9.501043	0.106756	2.162100	1.117344	51	286	102	0.573427	0.548951	0.412587	0.447552	0.627451	0.588235	0.362745	0.421569	0.130879	0.085424	-0.147745	-0.099410	7.006672	3.655336	0.152543	0.109968	1.528421	0.800458	0.491110	-0.236849
Cp4.1LG00	33206954	0.538087	0.539753	-0.001666	9.113345	0.099892	2.075063	1.021686	51	286	102	0.573427	0.548951	0.412587	0.447552	0.627451	0.588235	0.362745	0.421569	0.130879	0.085424	-0.147745	-0.099410	7.006672	3.655336	0.152543	0.109968	1.528421	0.800458	0.491110	-0.236849
Cp4.1LG00	33306954	0.537023	0.543828	-0.006804	8.766736	0.093554	1.999116	0.939212	53	280	101	0.575000	0.546429	0.425000	0.450000	0.623762	0.584158	0.366337	0.425743	0.134971	0.090169	-0.151202	-0.100884	6.770680	3.579035	0.151202	0.109653	1.480322	0.779475	0.445777	-0.255047
Cp4.1LG00	33406954	0.533497	0.546057	-0.012560	8.446947	0.087766	1.929907	0.864969	51	288	103	0.572917	0.541667	0.430556	0.454861	0.640777	0.582524	0.378641	0.427184	0.130360	0.083940	-0.154733	-0.094357	7.251226	3.630690	0.154733	0.109594	1.584618	0.795871	0.545350	-0.243394
Cp4.1LG00	33506954	0.528379	0.545815	-0.017436	8.121547	0.082744	1.858176	0.789635	50	291	103	0.563574	0.546392	0.419244	0.450172	0.640777	0.582524	0.388350	0.427184	0.138024	0.085444	-0.160878	-0.096954	8.127053	3.591692	0.163114	0.108898	1.782241	0.785565	0.742352	-0.254280
Cp4.1LG00	33606954	0.524141	0.543156	-0.019014	7.777051	0.078953	1.779185	0.708765	49	291	104	0.577320	0.542955	0.415808	0.446735	0.615385	0.576923	0.384615	0.423077	0.143239	0.086869	-0.151467	-0.098565	7.023416	3.817119	0.151467	0.111651	1.536384	0.834333	0.494999	-0.207061
Cp4.1LG00	33706954	0.523417	0.539689	-0.016272	7.400766	0.076603	1.689197	0.618405	48	295	105	0.569492	0.545763	0.430508	0.450847	0.628571	0.580952	0.390476	0.428571	0.132849	0.088620	-0.158677	-0.098144	7.786706	3.759534	0.158677	0.110412	1.703440	0.821954	0.659737	-0.221728
Cp4.1LG00	33806954	0.526168	0.537794	-0.011626	6.891275	0.074489	1.566569	0.496283	45	326	113	0.564417	0.539877	0.423313	0.447853	0.628319	0.575221	0.380531	0.424779	0.139177	0.083120	-0.150850	-0.090558	7.701984	3.902439	0.151556	0.107905	1.681212	0.855731	0.620168	-0.205318
Cp4.1LG00	33906954	0.529917	0.536797	-0.006880	6.243448	0.072534	1.411014	0.342978	45	324	107	0.564815	0.543210	0.413580	0.453704	0.626168	0.579439	0.373832	0.429907	0.135514	0.088439	-0.141167	-0.094958	7.035036	3.905577	0.147773	0.110390	1.541800	0.855323	0.489870	-0.196583
Cp4.1LG00	34006954	0.532527	0.535499	-0.002972	5.544817	0.070890	1.244263	0.180848	42	333	110	0.567568	0.540541	0.426426	0.453453	0.609091	0.572727	0.381818	0.418182	0.131532	0.086404	-0.140377	-0.095005	7.695353	3.789330	0.152635	0.107262	1.683111	0.828371	0.625232	-0.229489
Cp4.1LG00	34106954	0.532287	0.533268	-0.000981	4.945453	0.069721	1.102785	0.046090	39	353	114	0.560907	0.541076	0.430595	0.453258	0.622807	0.578947	0.377193	0.421053	0.132722	0.088316	-0.138935	-0.091421	6.927403	3.810413	0.141494	0.105313	1.518745	0.831795	0.451929	-0.234985
Cp4.1LG00	34206954	0.526510	0.527595	-0.001086	4.479278	0.069133	0.993948	-0.053641	36	359	111	0.557103	0.537604	0.431755	0.451253	0.612613	0.576577	0.369369	0.423423	0.134157	0.084193	-0.130242	-0.089112	6.187240	3.615304	0.134985	0.103215	1.357442	0.789399	0.294125	-0.273905
Cp4.1LG00	34306954	0.514900	0.516496	-0.001597	3.943280	0.068792	0.869264	-0.165305	33	372	113	0.559140	0.540323	0.427419	0.454301	0.628319	0.584071	0.389381	0.433628	0.130554	0.077125	-0.163265	-0.096726	9.254215	3.932810	0.163265	0.106695	2.025232	0.858824	0.957157	-0.209217
Cp4.1LG00	34406954	0.501198	0.499290	0.001908	3.413226	0.070299	0.746224	-0.272354	34	419	121	0.560859	0.539379	0.429594	0.453461	0.619835	0.578512	0.396694	0.429752	0.106136	0.073651	-0.140121	-0.089429	7.382452	3.559987	0.140121	0.097517	1.615960	0.779514	0.530605	-0.305823
Cp4.1LG00	34506954	0.493032	0.476107	0.016925	3.934782	0.077624	0.856668	-0.152631	33	375	130	0.560000	0.538667	0.429333	0.453333	0.615385	0.576923	0.400000	0.430769	0.114975	0.079487	-0.140102	-0.085744	7.618046	3.575745	0.140102	0.096308	1.668339	0.783200	0.576987	-0.308131
Cp4.1LG00	34606954	0.489710	0.447308	0.042402	6.087695	0.089231	1.330346	0.307846	34	364	129	0.565934	0.541209	0.436813	0.456044	0.612403	0.573643	0.387597	0.434109	0.116918	0.085613	-0.139087	-0.087379	7.359640	3.832797	0.139087	0.100328	1.606029	0.835042	0.517610	-0.253365
Cp4.1LG00	34706954	0.476730	0.416374	0.060356	9.840441	0.102030	2.162095	1.108426	33	266	118	0.571429	0.545113	0.424812	0.451128	0.618644	0.576271	0.372881	0.432203	0.126163	0.087486	-0.154263	-0.097872	7.788602	3.822571	0.154263	0.108258	1.699192	0.837299	0.643851	-0.218045
Cp4.1LG00	34806954	0.438339	0.381024	0.057314	16.598309	0.114522	3.665640	2.578771	45	229	108	0.593886	0.550218	0.414847	0.441048	0.611111	0.574074	0.361111	0.425926	0.153647	0.097566	-0.163432	-0.096514	8.606319	3.726857	0.171115	0.112405	1.884990	0.813665	0.852908	-0.218376
Cp4.1LG00	34906954	0.389830	0.348428	0.041402	23.331236	0.122831	5.167490	4.062472	45	234	109	0.585470	0.551282	0.405983	0.444444	0.623853	0.587156	0.376147	0.422018	0.140947	0.084647	-0.162824	-0.104760	7.898402	4.015009	0.162824	0.116444	1.723915	0.878426	0.689015	-0.156470
Cp4.1LG00	35006954	0.352169	0.328646	0.023523	27.704607	0.127903	6.145480	5.038948	50	221	123	0.579186	0.552036	0.407240	0.447964	0.609756	0.577236	0.382114	0.430894	0.149983	0.089468	-0.136482	-0.097598	7.536618	3.954558	0.154508	0.112018	1.647413	0.864465	0.599399	-0.183537
Cp4.1LG00	35106954	0.330166	0.322407	0.007759	30.004479	0.131937	6.661410	5.561629	51	218	121	0.591743	0.555046	0.412844	0.444954	0.611570	0.578512	0.388430	0.421488	0.148267	0.094132	-0.160171	-0.089506	8.647000	3.793367	0.166578	0.110622	1.887786	0.829895	0.843107	-0.214778
Cp4.1LG00	35206954	0.319425	0.325352	-0.005927	30.919093	0.136027	6.868017	5.778350	61	206	112	0.582524	0.548544	0.402913	0.436893	0.625000	0.571429	0.366071	0.428571	0.150052	0.086599	-0.148492	-0.096481	6.870010	3.374928	0.153953	0.107923	1.500824	0.740020	0.471258	-0.289549
Cp4.1LG00	35306954	0.313262	0.331075	-0.017813	30.876262	0.139712	6.861668	5.783369	68	202	109	0.579208	0.554455	0.405941	0.435644	0.623853	0.587156	0.376147	0.422018	0.152830	0.094286	-0.162866	-0.111181	7.515658	4.139955	0.162866	0.121082	1.641536	0.907107	0.617258	-0.117172
Cp4.1LG00	35406954	0.309975	0.338106	-0.028131	30.072246	0.142779	6.685773	5.619639	72	201	106	0.582090	0.552239	0.402985	0.437811	0.641509	0.594340	0.367925	0.424528	0.140055	0.095982	-0.156857	-0.111237	7.914863	4.326587	0.166807	0.124284	1.739847	0.945110	0.719798	-0.074856
Cp4.1LG00	35506954	0.311375	0.346789	-0.035414	28.592346	0.144701	6.358705	5.305271	82	195	101	0.594872	0.553846	0.410256	0.435897	0.623762	0.584158	0.366337	0.415842	0.162224	0.102462	-0.167352	-0.110941	8.000331	4.322943	0.173546	0.127748	1.749816	0.946542	0.738923	-0.064339
Cp4.1LG00	35606954	0.317622	0.357470	-0.039848	26.631344	0.144894	5.923526	4.883108	91	195	100	0.589744	0.558974	0.410256	0.441026	0.630000	0.590000	0.380000	0.420000	0.150256	0.097949	-0.174103	-0.107949	7.997887	3.984680	0.174103	0.122821	1.750918	0.874633	0.741435	-0.134844
Cp4.1LG00	35706954	0.327519	0.369936	-0.042418	24.514828	0.143651	5.453303	4.425546	96	193	98	0.595855	0.554404	0.398964	0.440415	0.632653	0.591837	0.377551	0.418367	0.150788	0.094586	-0.192715	-0.110447	8.630187	3.746007	0.182352	0.119858	1.888193	0.822449	0.882349	-0.183376
Cp4.1LG00	35806954	0.340344	0.383105	-0.042761	22.451662	0.142464	4.996273	3.980853	101	182	107	0.582418	0.560440	0.395604	0.439560	0.635514	0.588785	0.383178	0.420561	0.140444	0.091507	-0.187738	-0.112972	8.460148	3.941437	0.177262	0.121188	1.852304	0.861832	0.838685	-0.151758
Cp4.1LG00	35906954	0.357874	0.398586	-0.040711	20.620923	0.142623	4.592119	3.588030	106	180	107	0.588889	0.555556	0.405556	0.433333	0.626168	0.588785	0.383178	0.420561	0.136760	0.096106	-0.157477	-0.108982	6.709831	3.774230	0.157736	0.118588	1.471541	0.827951	0.458801	-0.184768
Cp4.1LG00	36006954	0.381446	0.418314	-0.036868	19.003401	0.144029	4.236000	3.241445	110	182	109	0.598901	0.560440	0.412088	0.439560	0.623853	0.577982	0.385321	0.422018	0.156719	0.096330	-0.167809	-0.101774	8.060818	3.562873	0.171490	0.114578	1.761878	0.779125	0.745744	-0.236972
Cp4.1LG00	36106954	0.409472	0.441455	-0.031983	17.442057	0.146011	3.892489	2.905733	117	178	106	0.589888	0.556180	0.404494	0.432584	0.622642	0.584906	0.377358	0.424528	0.146916	0.093704	-0.157940	-0.103562	6.781110	3.721673	0.159954	0.118614	1.484691	0.815236	0.474140	-0.195302
Cp4.1LG00	36206954	0.439658	0.466001	-0.026342	15.808216	0.147792	3.532528	2.551846	123	175	105	0.594286	0.560000	0.405714	0.434286	0.647619	0.580952	0.371429	0.419048	0.152381	0.095238	-0.154286	-0.108571	7.028882	3.771190	0.163810	0.120000	1.539349	0.824472	0.531448	-0.183403
Cp4.1LG00	36306954	0.469063	0.488528	-0.019465	14.225252	0.148874	3.182305	2.205522	131	189	109	0.597884	0.555556	0.396825	0.444444	0.623853	0.587156	0.385321	0.431193	0.146595	0.094025	-0.139897	-0.107422	6.234695	3.809943	0.149750	0.117665	1.360726	0.833962	0.341603	-0.185159
Cp4.1LG00	36406954	0.495375	0.506810	-0.011435	12.916945	0.148794	2.891515	1.915370	132	176	107	0.585227	0.556818	0.409091	0.437500	0.616822	0.579439	0.373832	0.429907	0.147993	0.091175	-0.158613	-0.111512	6.847501	3.793410	0.160631	0.119584	1.498760	0.829156	0.487863	-0.181721
Cp4.1LG00	36506954	0.516221	0.519614	-0.003393	12.165145	0.147694	2.723705	1.745332	133	173	102	0.595376	0.560694	0.393064	0.433526	0.627451	0.588235	0.372549	0.431373	0.159243	0.092373	-0.177830	-0.103196	8.471767	3.937062	0.181854	0.124051	1.853741	0.863246	0.850687	-0.139797
Cp4.1LG00	36606954	0.530402	0.526255	0.004148	12.054995	0.145871	2.698304	1.715942	137	178	103	0.589888	0.561798	0.393258	0.438202	0.640777	0.582524	0.359223	0.417476	0.166794	0.100360	-0.199520	-0.115196	11.193967	4.219900	0.206665	0.127468	2.453232	0.926522	1.446544	-0.080133
Cp4.1LG00	36706954	0.539566	0.527980	0.011587	12.110813	0.143312	2.709615	1.723065	128	176	102	0.590909	0.556818	0.386364	0.437500	0.607843	0.578431	0.372549	0.421569	0.139929	0.093360	-0.171903	-0.106840	6.904614	3.589747	0.163658	0.118204	1.509946	0.786209	0.505531	-0.218197
Cp4.1LG00	36806954	0.547439	0.529297	0.018143	12.228388	0.140851	2.734715	1.743652	112	179	104	0.592179	0.558659	0.402235	0.435754	0.625000	0.576923	0.375000	0.423077	0.153900	0.093361	-0.175601	-0.106736	8.817185	3.753991	0.181457	0.119468	1.936218	0.819807	0.927750	-0.188583
Cp4.1LG00	36906954	0.554981	0.532124	0.022857	12.425614	0.138676	2.778104	1.781901	112	177	104	0.598870	0.559322	0.395480	0.435028	0.644231	0.586538	0.375000	0.432692	0.141406	0.088765	-0.179758	-0.107399	8.459098	3.709631	0.179758	0.119296	1.849818	0.812238	0.842301	-0.195263
Cp4.1LG00	37006954	0.561143	0.535794	0.025348	12.572906	0.136431	2.811086	1.809590	111	185	98	0.594595	0.556757	0.405405	0.437838	0.622449	0.581633	0.377551	0.418367	0.151627	0.099945	-0.171429	-0.111970	7.695351	4.235346	0.173194	0.128792	1.687480	0.926010	0.684745	-0.076684
Cp4.1LG00	37106954	0.564031	0.538361	0.025670	12.597562	0.133626	2.816881	1.810015	114	188	106	0.606383	0.553191	0.398936	0.441489	0.622642	0.584906	0.377358	0.424528	0.154557	0.093136	-0.161080	-0.105681	8.531208	4.187457	0.176334	0.124047	1.872161	0.914108	0.857234	-0.100757
Cp4.1LG00	37206954	0.562571	0.539988	0.022583	12.652642	0.130752	2.826693	1.813904	105	193	110	0.590674	0.554404	0.409326	0.435233	0.618182	0.572727	0.381818	0.427273	0.151766	0.092133	-0.156854	-0.101319	7.373030	3.802684	0.162223	0.116675	1.614703	0.832022	0.592656	-0.190001
Cp4.1LG00	37306954	0.557527	0.541300	0.016228	12.830058	0.128231	2.859816	1.840381	98	197	114	0.588832	0.558376	0.401015	0.436548	0.622807	0.578947	0.377193	0.421053	0.167779	0.098540	-0.158562	-0.099029	9.484282	4.103891	0.181183	0.119334	2.075729	0.899014	1.047164	-0.129531
Cp4.1LG00	37406954	0.548046	0.541482	0.006564	13.195841	0.126580	2.931812	1.905553	97	204	119	0.588235	0.558824	0.401961	0.441176	0.613445	0.579832	0.386555	0.428571	0.135854	0.095939	-0.156163	-0.102941	7.342485	3.956484	0.156163	0.114845	1.607669	0.863900	0.570474	-0.173267
Cp4.1LG00	37506954	0.534348	0.539066	-0.004719	13.821066	0.126640	3.060422	2.027161	96	202	126	0.584158	0.554455	0.400990	0.445545	0.611111	0.571429	0.380952	0.428571	0.158652	0.089266	-0.146708	-0.094216	7.822311	3.757881	0.158652	0.110011	1.711736	0.822459	0.667648	-0.221605
Cp4.1LG00	37606954	0.518049	0.531985	-0.013936	14.564116	0.127968	3.217266	2.176419	95	196	123	0.586735	0.561224	0.403061	0.438776	0.617886	0.577236	0.390244	0.430894	0.140535	0.091588	-0.159656	-0.102580	7.747423	3.981852	0.159656	0.115024	1.696731	0.870628	0.658344	-0.167728
Cp4.1LG00	37706954	0.504413	0.523863	-0.019450	15.141626	0.129435	3.340289	2.292688	89	199	129	0.592965	0.557789	0.407035	0.437186	0.620155	0.573643	0.395349	0.434109	0.129134	0.084492	-0.159284	-0.100854	6.905511	3.901749	0.148378	0.111760	1.507452	0.853869	0.461533	-0.192050
Cp4.1LG00	37806954	0.495720	0.518346	-0.022626	15.351852	0.129854	3.384809	2.332432	85	251	133	0.577689	0.549801	0.414343	0.446215	0.609023	0.578947	0.390977	0.436090	0.126501	0.073870	-0.135369	-0.097325	6.868723	3.653714	0.140700	0.102597	1.499996	0.797405	0.431355	-0.271226
Cp4.1LG00	37906954	0.492061	0.517247	-0.025186	15.770135	0.129074	3.474701	2.417660	84	284	156	0.566901	0.545775	0.422535	0.447183	0.615385	0.564103	0.403846	0.435897	0.114392	0.077194	-0.131365	-0.084237	7.476252	3.463153	0.135880	0.092633	1.634800	0.756125	0.534385	-0.344269
Cp4.1LG00	38006954	0.498081	0.527350	-0.029269	19.369879	0.128468	4.256049	3.187308	85	280	149	0.571429	0.546429	0.417857	0.442857	0.604027	0.570470	0.389262	0.442953	0.124593	0.077061	-0.140604	-0.095470	8.434478	4.022037	0.147315	0.101750	1.842025	0.878833	0.749136	-0.214048
Cp4.1LG00	38106954	0.512449	0.546760	-0.034310	26.156664	0.129356	5.730026	4.643679	83	286	151	0.569930	0.541958	0.419580	0.451049	0.602649	0.569536	0.403974	0.437086	0.120873	0.071759	-0.146993	-0.086649	10.884408	3.802992	0.165956	0.098249	2.375626	0.829979	1.279262	-0.266370
Cp4.1LG00	38206954	0.529752	0.569093	-0.039341	33.733905	0.131245	7.375467	6.271618	81	290	151	0.575862	0.548276	0.427586	0.448276	0.609272	0.576159	0.397351	0.437086	0.121808	0.072984	-0.137132	-0.093674	7.899567	3.984610	0.141128	0.100297	1.724686	0.870635	0.627293	-0.226752
Cp4.1LG00	38306954	0.544432	0.587927	-0.043495	40.161078	0.133322	8.770496	7.655036	72	280	150	0.571429	0.542857	0.421429	0.450000	0.600000	0.573333	0.393333	0.433333	0.122381	0.073333	-0.130476	-0.093333	6.637279	4.333512	0.130476	0.105476	1.448568	0.946559	0.354745	-0.147262
Cp4.1LG00	38406954	0.554936	0.599946	-0.045009	44.701218	0.134943	9.755053	8.634979	73	298	158	0.570470	0.546980	0.426174	0.453020	0.607595	0.569620	0.379747	0.436709	0.118809	0.073358	-0.141917	-0.089457	8.598715	3.861192	0.144125	0.096848	1.878806	0.842909	0.772952	-0.262927
Cp4.1LG00	38506954	0.560969	0.604107	-0.043139	47.163186	0.135076	10.288044	9.168095	74	307	156	0.566775	0.543974	0.420195	0.452769	0.602564	0.564103	0.397436	0.435897	0.114695	0.078656	-0.127203	-0.079282	7.064575	3.733607	0.130774	0.095151	1.541100	0.814802	0.434871	-0.291422
Cp4.1LG00	38606954	0.564116	0.602596	-0.038480	47.960892	0.133539	10.459817	9.342014	80	289	144	0.567474	0.543253	0.411765	0.449827	0.611111	0.569444	0.402778	0.430556	0.116181	0.081531	-0.140307	-0.088523	7.593443	4.014417	0.140451	0.102316	1.654825	0.876082	0.564487	-0.214254
Cp4.1LG00	38706954	0.564914	0.597055	-0.032142	47.628540	0.131377	10.386544	9.273034	83	316	154	0.572785	0.544304	0.424051	0.452532	0.603896	0.564935	0.389610	0.435065	0.125555	0.076607	-0.131719	-0.083922	7.866504	3.837548	0.137885	0.096417	1.715712	0.837462	0.609266	-0.268978
Cp4.1LG00	38806954	0.562648	0.588169	-0.025521	46.646061	0.129659	10.172048	9.063988	89	303	147	0.570957	0.544554	0.425743	0.448845	0.619048	0.571429	0.394558	0.435374	0.122785	0.075571	-0.147101	-0.084866	8.141772	3.847426	0.143396	0.098673	1.778887	0.838879	0.682174	-0.257817
Cp4.1LG00	38906954	0.554601	0.575775	-0.021175	45.411713	0.129057	9.902487	8.798218	100	279	139	0.580645	0.548387	0.422939	0.448029	0.611511	0.568345	0.388489	0.431655	0.138264	0.084501	-0.127485	-0.084423	7.847533	3.874950	0.145509	0.102215	1.714397	0.845531	0.631682	-0.237168
Cp4.1LG00	39006954	0.539456	0.560910	-0.021454	43.809131	0.130846	9.553464	8.453205	101	272	136	0.569853	0.544118	0.422794	0.444853	0.617647	0.573529	0.382353	0.433824	0.117647	0.080882	-0.147059	-0.084559	7.831456	3.563302	0.147059	0.099265	1.710899	0.777689	0.633160	-0.300033
Cp4.1LG00	39106954	0.519445	0.544449	-0.025004	41.384505	0.134504	9.026563	7.933673	105	259	123	0.571429	0.548263	0.420849	0.444015	0.609756	0.577236	0.382114	0.430894	0.118593	0.082620	-0.142167	-0.093387	6.731372	3.663789	0.142167	0.104970	1.472164	0.799784	0.412488	-0.259874
Cp4.1LG00	39206954	0.497087	0.525506	-0.028420	37.666169	0.138866	8.219138	7.138988	120	245	118	0.583673	0.546939	0.412245	0.444898	0.618644	0.576271	0.389831	0.432203	0.127914	0.085230	-0.148945	-0.102179	7.024506	3.701395	0.148634	0.107817	1.536358	0.811427	0.486634	-0.238293
Cp4.1LG00	39306954	0.474586	0.502986	-0.028400	32.258562	0.142869	7.046097	5.984768	129	258	117	0.573643	0.550388	0.422481	0.445736	0.615385	0.581197	0.384615	0.427350	0.147088	0.075731	-0.147784	-0.099782	7.941142	3.884048	0.156530	0.109919	1.740523	0.851123	0.688463	-0.200908
Cp4.1LG00	39406954	0.455071	0.477643	-0.022572	25.899532	0.146609	5.668873	4.629943	133	250	113	0.580000	0.552000	0.424000	0.448000	0.610619	0.575221	0.380531	0.424779	0.137168	0.087221	-0.149770	-0.094372	7.835080	3.775928	0.158018	0.110372	1.718274	0.825279	0.673503	-0.219446
Cp4.1LG00	39506954	0.442617	0.454838	-0.012221	20.272433	0.151068	4.452527	3.435068	128	253	110	0.577075	0.553360	0.411067	0.442688	0.618182	0.581818	0.390909	0.427273	0.139130	0.084585	-0.143874	-0.101581	7.226316	3.695730	0.152569	0.109881	1.586742	0.810437	0.545194	-0.231071
Cp4.1LG00	39606954	0.438225	0.439211	-0.000985	16.473358	0.155494	3.634311	2.633116	123	258	113	0.577519	0.550388	0.414729	0.445736	0.628319	0.584071	0.380531	0.424779	0.138335	0.085752	-0.157714	-0.105714	8.386423	4.146410	0.163203	0.115079	1.836425	0.907359	0.789567	-0.139472
Cp4.1LG00	39706954	0.440900	0.433041	0.007859	15.054528	0.159055	3.333054	2.340514	125	256	111	0.578125	0.550781	0.417969	0.445313	0.630631	0.585586	0.378378	0.432432	0.135488	0.082313	-0.150162	-0.104800	7.022030	3.959059	0.150162	0.113247	1.535632	0.864552	0.491969	-0.179075
Cp4.1LG00	39806954	0.448808	0.435549	0.013259	15.999807	0.161833	3.544369	2.553413	127	279	114	0.577061	0.548387	0.422939	0.448029	0.622807	0.578947	0.385965	0.438596	0.116960	0.079891	-0.150443	-0.096680	7.312718	3.779369	0.150443	0.108188	1.597467	0.824754	0.544260	-0.228439
Cp4.1LG00	39906954	0.460442	0.442918	0.017524	18.508999	0.164548	4.093911	3.100954	124	266	99	0.567669	0.548872	0.409774	0.447368	0.636364	0.585859	0.363636	0.424242	0.139668	0.088441	-0.161275	-0.104428	8.010889	3.785929	0.166439	0.114757	1.756543	0.830213	0.728104	-0.198194
Cp4.1LG00	40006954	0.474684	0.452842	0.021842	21.720855	0.166895	4.794362	3.797837	131	261	97	0.586207	0.547893	0.406130	0.444444	0.628866	0.587629	0.360825	0.412371	0.150571	0.091914	-0.152033	-0.109887	7.995037	4.107173	0.167911	0.120473	1.753656	0.902664	0.729536	-0.121437
Cp4.1LG00	40106954	0.490674	0.464312	0.026362	25.108106	0.168212	5.531475	4.531001	128	262	98	0.576336	0.545802	0.419847	0.446565	0.622449	0.581633	0.377551	0.418367	0.150413	0.089267	-0.161863	-0.104534	7.707961	3.737361	0.164434	0.114659	1.688570	0.816436	0.662628	-0.209471
Cp4.1LG00	40206954	0.507557	0.476263	0.031294	28.257137	0.168268	6.215935	5.211694	127	264	99	0.583333	0.553030	0.409091	0.446970	0.616162	0.585859	0.383838	0.424242	0.142677	0.094697	-0.150253	-0.097223	7.511482	3.700889	0.161617	0.113637	1.641512	0.809793	0.613549	-0.218161
Cp4.1LG00	40306954	0.524478	0.487848	0.036631	30.950472	0.167195	6.800645	5.792952	139	262	97	0.568702	0.545802	0.423664	0.450382	0.618557	0.587629	0.360825	0.412371	0.147950	0.097544	-0.145275	-0.099079	7.198174	3.795076	0.159400	0.115881	1.578368	0.833486	0.554034	-0.190831
Cp4.1LG00	40406954	0.539553	0.498101	0.041452	32.959538	0.165020	7.235507	6.225254	143	247	94	0.578947	0.550607	0.408907	0.445344	0.638298	0.585106	0.372340	0.425532	0.132699	0.090146	-0.170170	-0.104832	7.883475	3.686821	0.170170	0.116504	1.727889	0.809787	0.711962	-0.206121
Cp4.1LG00	40506954	0.550629	0.506885	0.043744	34.067948	0.162006	7.473145	6.461825	141	249	95	0.574297	0.550201	0.413655	0.445783	0.631579	0.589474	0.378947	0.421053	0.149651	0.092032	-0.168759	-0.106024	8.057005	3.960387	0.171254	0.120144	1.764709	0.864804	0.746653	-0.153216
Cp4.1LG00	40606954	0.557076	0.514279	0.042797	34.278175	0.158020	7.513817	6.500980	134	250	97	0.580000	0.552000	0.416000	0.444000	0.618557	0.577320	0.371134	0.422680	0.140866	0.096701	-0.158557	-0.101320	7.018167	3.719444	0.158557	0.115629	1.537765	0.815018	0.516227	-0.206498
Cp4.1LG00	40706954	0.558895	0.520773	0.038122	33.777537	0.153135	7.398377	6.382769	139	237	88	0.578059	0.548523	0.409283	0.438819	0.636364	0.590909	0.363636	0.420455	0.149501	0.095608	-0.153385	-0.108602	7.085017	3.916915	0.165420	0.123849	1.558868	0.857555	0.555685	-0.145560
Cp4.1LG00	40806954	0.557490	0.527982	0.029507	32.714166	0.147927	7.159290	6.142043	138	241	88	0.580913	0.551867	0.419087	0.448133	0.647727	0.590909	0.375000	0.420455	0.140607	0.098217	-0.165503	-0.111561	7.054820	3.956316	0.165503	0.124009	1.554110	0.869681	0.549938	-0.134429
Cp4.1LG00	40906954	0.553767	0.535585	0.018182	30.813012	0.141970	6.736588	5.720701	132	251	89	0.577689	0.549801	0.418327	0.446215	0.651685	0.584270	0.370787	0.415730	0.155827	0.094230	-0.164511	-0.103631	7.570459	3.694054	0.168897	0.118851	1.665490	0.808234	0.657209	-0.199971
Cp4.1LG00	41006954	0.547091	0.540915	0.006176	27.884676	0.135463	6.090498	5.079931	137	263	90	0.581749	0.551331	0.422053	0.448669	0.644444	0.588889	0.377778	0.411111	0.137305	0.098099	-0.161850	-0.106591	7.375256	3.892405	0.165948	0.120617	1.616401	0.855396	0.603765	-0.157229
